"Kenarkoohi A., Noorimotlagh Z., Falahi S., Amarloei A., Mirzaee S.A., Pakzad I., Bastani E.","57207694989;56072543200;37067231300;56664462600;57200657143;27467761200;35291210800;","Hospital indoor air quality monitoring for the detection of SARS-CoV-2 (COVID-19) virus",2020,"Science of the Total Environment","748",, 141324,"","",,,"10.1016/j.scitotenv.2020.141324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089388908&doi=10.1016%2fj.scitotenv.2020.141324&partnerID=40&md5=d2dff46eb5f4111c60e7b02e3ef729f4","On December 31, 2019, the novel human coronavirus (COVID-19) was identified in Wuhan, China and swiftly spread in all nations and territories around the globe. There is much debate about the major route of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) transmissions. So, more evidence is required to determine the potential pathway of transmission of SARS-CoV-2 including airborne transmission. Therefore, we examined the potential aerosol transmission of the virus through hospital wards indoor air by confirmed COVID-19 patients on May 7, 2020. In order to capture airborne SARS-CoV-2, the liquid impinger biosampler was used to take fourteen air samples in different wards of the indoor air of the hospital. The specific primer and probe real-time reverse transcriptase-polymerase chain reaction (RT-PCR) were applied to detect viral genomes of the SARS-CoV-2 virus in positive air samples. Accordingly, we found two positive air samples (in the ICU) out of 14 ones taken from different wards with confirmed COVID-19 patients. The results revealed the possibility of airborne transmission of SARS-CoV-2 though more studies are required to determine the role of actual mechanisms such as cough, sneeze, normal breathing and speaking in the emission of airborne size carrier aerosols. Likewise, more quantitative analyses are needed to estimate airborne viability of SARS-CoV-2 in the carrier aerosols. © 2020 Elsevier B.V.","COVID-19; Hospital; Indoor air quality; SARS-CoV-2; Viral air quality","Aerosols; Air quality; Hospitals; Indoor air pollution; Polymerase chain reaction; Transmissions; Viruses; Aerosol transmission; Airborne transmission; Coronaviruses; Hospital indoor airs; Hospital wards; Reverse-transcriptase polymerase chain reactions; Severe acute respiratory syndrome coronavirus; Specific primers; Diseases; aerosol; air quality; COVID-19; disease transmission; environmental monitoring; hospital sector; indoor air; severe acute respiratory syndrome; virus; China; Hubei; Wuhan; Coronavirus; SARS coronavirus",,"Sci. Total Environ.",Article,"Final",Open Access,Scopus,2-s2.0-85089388908
"Elzupir A.O.","35117432100;","Inhibition of SARS-CoV-2 main protease 3CLpro by means of α-ketoamide and pyridone-containing pharmaceuticals using in silico molecular docking",2020,"Journal of Molecular Structure","1222",, 128878,"","",,,"10.1016/j.molstruc.2020.128878","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088104205&doi=10.1016%2fj.molstruc.2020.128878&partnerID=40&md5=d6e3bd492173a46c012f499590b00149","The coronavirus disease infections (COVID-19) caused by a new type of coronavirus (SARS-CoV-2) have been emerging in the entire world. Therefore, it is necessary to find out potential therapeutic pharmaceuticals for this disease. This study investigates the inhibitory effect of the 3-chymotrypsin-like protease of SARS-CoV-2 (3CLpro) using pharmaceuticals containing α-ketoamide group and pyridone ring based on molecular docking. Of these, eight pharmaceuticals approved by US-Food and Drug Administration have shown good contact with the catalytic residues of 3CLpro. They are telaprevir, temsirolimus, pimecrolimus, aminoglutethimide, apixaban, buspirone, lenalidomide, and pomalidomide. Their binding affinity score ranged from -5.6 to -7.4 kcal/mol. Hydrogen bonds were observed and reported. To the knowledge, this study report for the first time a compound that could be binding to ALA285, the new residue resulting from genetic modification of 3CLpro of SARS-CoV-2 that has increased its catalytic activity 3.6-fold compared with its predecessor 3CLpro of SARS-CoV. It is recommended that telaprevir, and pyridone-containing pharmaceuticals including aminoglutethimide, apixaban, buspirone, lenalidomide, and pomalidomide be repurposed for COVID-19 treatment after suitable validation and clinical trials. © 2020","3-chymotrypsin-like protease; Coronavirus SARS-CoV-2; COVID-19; Molecular docking; Pyridone drugs; α-ketoamide","Binding energy; Catalyst activity; Hydrogen bonds; Molecular modeling; Binding affinities; Catalytic residue; Clinical trial; Coronaviruses; Genetic modifications; Inhibitory effect; Molecular docking; US Food and Drug Administration; Diseases",,"J. Mol. Struct.",Article,"Final",,Scopus,2-s2.0-85088104205
"Ait-Ramdane-Terbouche C., Abdeldjebar H., Terbouche A., Lakhdari H., Bachari K., Roisnel T., Hauchard D.","55224601100;57192834368;24825740400;57194875648;57217315525;7003907744;6507860092;","Crystal structure, chemical reactivity, kinetic and thermodynamic studies of new ligand derived from 4-hydroxycoumarin: Interaction with SARS-CoV-2",2020,"Journal of Molecular Structure","1222",, 128918,"","",,,"10.1016/j.molstruc.2020.128918","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088305692&doi=10.1016%2fj.molstruc.2020.128918&partnerID=40&md5=0b68fb8d0d7a1a7a70e0f37929d5c947","Currently, Covid-19 pandemic infects staggering number of people around the globe and causes a high rate of mortality. In order to fight this disease, a new coumarin derivative ligand (4-[(pyridin-3-ylmethyl) amino]-2H-chromen-2-one) (LTA) has been synthesized and characterized by single-crystal X-ray diffraction, NMR, ATR, UV-Visible and cyclic voltammetry. Chemical reactivity, kinetic and thermodynamic studies were investigated using DFT method. The possible binding mode between LTA and Main protease (Mpro) of SARS-CoV-2 and their reactivity were studied using molecular docking simulation. Single crystal X-ray diffraction showed that LTA crystallizes in a monoclinic system with P21 space group. The reactivity descriptors such as nucleophilic index confirm that LTA is more nucleophile, inducing complexation with binding species like biomolecules. The kinetic and thermodynamic parameters showed that the mechanism of crystal formation is moderately exothermic. The binding energy of the SARS-CoV-2/Mpro-LTA complex and the calculated inhibition constant using docking simulation showed that the active LTA molecule has the ability to inhibit SARS-CoV-2. © 2020","Chemical reactivity; Coumarin derivative; Crystal structure; Interaction SARS-CoV-2/Mpro-LTA; Thermodynamic properties","Binding energy; Cyclic voltammetry; Disease control; Diseases; Kinetics; Ligands; Single crystals; Thermodynamic properties; X ray diffraction; Coumarin derivatives; Docking simulations; Inhibition constants; Kinetic and thermodynamic parameters; Kinetic and thermodynamic studies; Molecular docking simulations; Reactivity descriptors; Single crystal x-ray diffraction; Crystal structure",,"J. Mol. Struct.",Article,"Final",,Scopus,2-s2.0-85088305692
"Espejo W., Celis J.E., Chiang G., Bahamonde P.","55578724600;7103186061;25521106900;55927900600;","Environment and COVID-19: Pollutants, impacts, dissemination, management and recommendations for facing future epidemic threats",2020,"Science of the Total Environment","747",, 141314,"","",,,"10.1016/j.scitotenv.2020.141314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089171866&doi=10.1016%2fj.scitotenv.2020.141314&partnerID=40&md5=4d47b682bb612957779b254790808f6d","Coronavirus disease 2019 (COVID-19) has become a global pandemic. Its relationship with environmental factors is an issue that has attracted the attention of scientists and governments. This article aims to deal with a possible association between COVID-19 and environmental factors and provide some recommendations for adequately controlling future epidemic threats. Environmental management through ecosystem services has a relevant role in exposing and spreading infectious diseases, reduction of pollutants, and control of climatic factors. Pollutants and viruses (such as COVID-19) produce negative immunological responses and share similar mechanisms of action. Therefore, they can have an additive and enhancing role in viral diseases. Significant associations between air pollution and COVID-19 have been reported. Particulate matter (PM2.5, PM10) can obstruct the airway, exacerbating cases of COVID-19. Some climatic factors have been shown to affect SARS-CoV-2 transmission. Yet, it is not well established if climatic factors might have a cause-effect relationship to the spreading of SARS-CoV-2. So far, positive as well as negative indirect environmental impacts have been reported, with negative impacts greater and more persistent. Too little is known about the current pandemic to evaluate whether there is an association between environment and positive COVID-19 cases. We recommend smart technology to collect data remotely, the implementation of “one health” approach between public health physicians and veterinarians, and the use of biodegradable medical supplies in future epidemic threats. © 2020 Elsevier B.V.","COVID-19; Environment; Environmental impacts; One health; Pollutants; SARS-CoV-2","Disease control; Diseases; Ecosystems; Health risks; Pollution; Viruses; Cause-effect relationships; Climatic factors; Ecosystem services; Environmental factors; Immunological response; Infectious disease; Particulate Matter; Smart technology; Environmental management; air quality; COVID-19; disease control; disease spread; disease transmission; environmental conditions; environmental management; epidemic; future prospect; pollution effect; public health; respiratory disease; viral disease; air pollution; Article; coronavirus disease 2019; disease transmission; environmental factor; environmental impact; environmental management; human; liquid waste; nonhuman; particulate matter; pollutant; priority journal; solid waste; wildlife; Coronavirus; SARS coronavirus",,"Sci. Total Environ.",Article,"Final",,Scopus,2-s2.0-85089171866
"Lu D., Huang Z., Luo J., Zhang X., Sha S.","57191256690;56647153900;57202781313;57203326614;57188663275;","Primary concentration – The critical step in implementing the wastewater based epidemiology for the COVID-19 pandemic: A mini-review",2020,"Science of the Total Environment","747",, 141245,"","",,,"10.1016/j.scitotenv.2020.141245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088899862&doi=10.1016%2fj.scitotenv.2020.141245&partnerID=40&md5=13396386781d028704792303fc5ae4b0","The recent outbreak of a novel coronavirus SARS-CoV-2 has posed a significant global public health threat and caused dramatic social and economic disruptions. A new research direction is attracting a significant amount of attention in the academic community of environmental sciences and engineering, in which rapid community-level monitoring could be achieved by applying the methodology of wastewater based epidemiology (WBE). Given the fact that the development of a mass balance on the total number of viral RNA copies in wastewater samples and the infected stool specimens is the heart of WBE, the result of the quantitative RNA detection in wastewater has to be highly sensitive, accurate, and reliable. Thus, applying effective concentration methods before the subsequent RNA extraction and RT-qPCR detection is a must-have procedure for the WBE. This review provides new insights into the primary concentration methods that have been adopted by the eighteen recently reported COVID-19 wastewater detection studies, along with a brief discussion of the mechanisms of the most commonly used virus concentration methods, including the PEG-based separation, electrostatically charged membrane filtration, and ultrafiltration. In the end, two easy and well-proven concentration strategies are recommended as below, aiming to maximize the practical significance and operational effectiveness of the SARS-CoV-2 virus concentration from wastewater samples.Strategy1: Prefiltration-Salt addition-Electronegative membrane filtration (for initial volume ≤ 50 mL).Strategy2: Prefiltration-PEG-based separation-Overnight standing (for initial volume from 50 to 1000 mL). © 2020 Elsevier B.V.","COVID-19 wastewater based epidemiology; Electronegative membrane filtration; PEG-based separation; Precondition; Primary concentration; Ultrafiltration","Diseases; Health risks; Microfiltration; Polymerase chain reaction; RNA; Viruses; Concentration method; Effective concentration; Electrostatically charged; Environmental science; Global public health; Membrane filtrations; Operational effectiveness; Virus concentration methods; Water filtration; macrogol; virus RNA; concentration (composition); COVID-19; epidemiology; literature review; public health; RNA; wastewater treatment; Article; concentration (parameter); coronavirus disease 2019; environmental monitoring; environmental science; epidemic; gene dosage; nonhuman; pandemic; phase separation; priority journal; public health problem; reverse transcription polymerase chain reaction; RNA extraction; Severe acute respiratory syndrome coronavirus 2; static electricity; ultrafiltration; virus detection; waste water; Coronavirus; SARS coronavirus","32768768","Sci. Total Environ.",Article,"Final",Open Access,Scopus,2-s2.0-85088899862
"Xiang J., Austin E., Gould T., Larson T., Shirai J., Liu Y., Marshall J., Seto E.","56548018700;18039303200;7006654358;26421715800;7005512465;56590675900;7404860039;7006534371;","Impacts of the COVID-19 responses on traffic-related air pollution in a Northwestern US city",2020,"Science of the Total Environment","747",, 141325,"","",,,"10.1016/j.scitotenv.2020.141325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088981488&doi=10.1016%2fj.scitotenv.2020.141325&partnerID=40&md5=1e3b0bb2d5c35686086cf209041f097e","This study evaluates the COVID-19 impacts on traffic-related air pollution, including ultrafine particles (UFPs), PM2.5, black carbon (BC), NO, NO2, NOx, and CO in a Northwestern US city. Hourly traffic, air pollutants, and meteorological data on/near a major freeway in the downtown of Seattle, Washington, were collected for five weeks before and ten weeks after the Washington Stay Home Order (SHO) was enacted, respectively (February 17–May 31, 2020). The pollutants between pre- and post-SHO periods were compared, and their differences were statistically tested. Besides, first-order multivariate autoregressive (MAR(1)) models were developed to reveal the impacts specific to the change of traffic due to the COVID-19 responses while controlling for meteorological conditions. Results indicate that compared with those in the post-SHO period, the median traffic volume and road occupancy decreased by 37% and 52%, respectively. As for pollutants, the median BC and PM2.5 levels significantly decreased by 25% and 33%, relatively, while NO, NO2, NOx, and CO decreased by 33%, 29%, 30%, and 17%, respectively. In contrast, neither size-resolved UFPs nor total UFPs showed significant changes between the two periods, although larger particles (≥115.5 nm) decreased by 4–29%. Additionally, significant differences were found in meteorological conditions between the two periods. Based on the MAR(1) models, controlling for meteorological conditions, the COVID-19 responses were associated with significant decreases in median levels of traffic-related pollutants including 11.5–154.0 nm particles (ranging from −3% [95% confidence interval (CI): −1%, −4%] to −12% [95% CI: −10%, −14%]), total UFPs (−7% [95% CI: −5%, −8%]), BC (−6% [95% CI: −5%, −7%]), PM2.5 (−2% [95% CI: −1%, −3%]), NO, NO2, NOx (ranging from −3% [95% CI: −2%, −4%] to −10% [95% CI: −18%, −12%]), and CO (−4% [95% CI, −3%, −5%]). These findings illustrate that the conclusion of the COVID-19 impacts on urban traffic-related air pollutant levels could be completely different in scenarios whether meteorology was adjusted for or not. Fully adjusting for meteorology, this study shows that the COVID-19 responses were associated with much more reductions in traffic-related UFPs than PM2.5 in the Seattle region, in contrast to the reverse trend from the direct empirical data comparison. © 2020 Elsevier B.V.","Air pollution; COVID-19; Meteorology; PM2.5; Traffic; Ultrafine particle (UFP)","Air pollution; Meteorology; Confidence interval; Meteorological condition; Meteorological data; Multivariate autoregressive; Seattle , Washington; Traffic-related air pollution; Traffic-related pollutants; Ultrafine particle; Nitrogen oxides; air quality; atmospheric pollution; concentration (composition); emission control; particulate matter; traffic emission; trend analysis; Seattle; United States; Washington [United States]","32771792","Sci. Total Environ.",Article,"Final",Open Access,Scopus,2-s2.0-85088981488
"Sheikhzadeh E., Eissa S., Ismail A., Zourob M.","24077652100;57192974771;57218539731;9941363400;","Diagnostic techniques for COVID-19 and new developments",2020,"Talanta","220",, 121392,"","",,,"10.1016/j.talanta.2020.121392","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088017934&doi=10.1016%2fj.talanta.2020.121392&partnerID=40&md5=25865602c59b2e0d702803eecfd1e443","COVID-19 pandemic is a serious global health issue today due to the rapid human to human transmission of SARS-CoV-2, a new type of coronavirus that causes fatal pneumonia. SARS -CoV-2 has a faster rate of transmission than other coronaviruses such as SARS and MERS and until now there are no approved specific drugs or vaccines for treatment. Thus, early diagnosis is crucial to prevent the extensive spread of the disease. The reverse transcription-polymerase chain reaction (RT-PCR) is the most routinely used method until now to detect SARS-CoV-2 infections. However, several other faster and accurate assays are being developed for the diagnosis of COVID-19 aiming to control the spread of infection through the identification of patients and immediate isolation. In this review, we will discuss the various detection methods of the SARS-CoV-2 virus including the recent developments in immunological assays, amplification techniques as well as biosensors. © 2020 Elsevier B.V.","Biosensors; COVID-19.; Immunological assays.; Molecular methods.; SARS-CoV-2.","Diagnosis; Polymerase chain reaction; Transmissions; Viruses; Amplification technique; Detection methods; Diagnostic techniques; Early diagnosis; Global health; Human-to-human transmission; Immunological assay; Reverse transcription-polymerase chain reaction; Diseases",,"Talanta",Review,"Final",,Scopus,2-s2.0-85088017934
"Kumar M., Patel A.K., Shah A.V., Raval J., Rajpara N., Joshi M., Joshi C.G.","55456390100;57145753500;57218365103;57218364848;57218364562;55485236300;7103126197;","First proof of the capability of wastewater surveillance for COVID-19 in India through detection of genetic material of SARS-CoV-2",2020,"Science of the Total Environment","746",, 141326,"","",,,"10.1016/j.scitotenv.2020.141326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088913985&doi=10.1016%2fj.scitotenv.2020.141326&partnerID=40&md5=cf62f001eb9eaad971544f2ade8348b4","We made the first ever successful effort in India to detect the genetic material of SARS-CoV-2 viruses to understand the capability and application of wastewater-based epidemiology (WBE) surveillance in India. Sampling was carried out on 8 and 27 May 2020 at the Old Pirana Waste Water Treatment Plant (WWTP) at Ahmedabad, Gujarat that receives effluent from Civil Hospital treating COVID-19 patients. All three, i.e. ORF1ab, N and S genes of SARS-CoV-2, were found in the influent with no genes detected in effluent collected on 8 and 27 May 2020. Increase in SARS-CoV-2 genetic loading in the wastewater between 8 and 27 May 2020 samples concurred with corresponding increase in the number of active COVID-19 patients in the city. The number of gene copies was comparable to that reported in untreated wastewaters of Australia, China and Turkey and lower than that of the USA, France and Spain. However, temporal changes in SARS-CoV-2 RNA concentrations need to be substantiated further from the perspectives of daily and short-term changes of SARS-CoV-2 in wastewater through long-term monitoring. The study results SARS-CoV-2 will assist concerned authorities and policymakers to formulate and/or upgrade COVID-19 surveillance to have a more explicit picture of the pandemic curve. While infectivity of SARS-CoV-2 through the excreted viral genetic material in the aquatic environment is still being debated, the presence and detection of genes in wastewater systems makes a strong case for the environmental surveillance of the COVID-19 pandemic. © 2020 Elsevier B.V.","Coronavirus; COVID-19; Environmental surveillance; Pandemic monitoring; Wastewater based epidemiology","Diseases; Effluent treatment; Effluents; Genes; Monitoring; Patient treatment; Viruses; Water treatment; Aquatic environments; Environmental surveillance; Genetic materials; Long term monitoring; RNA concentration; Untreated wastewater; Waste water systems; Wastewater treatment plants; Wastewater treatment; detection method; effluent; gene; genetics; respiratory disease; viral disease; wastewater; aquatic environment; Article; Australia; China; concentration (parameter); controlled study; coronavirus disease 2019; environmental monitoring; France; gene dosage; gene identification; genetic load; human; India; N protein gene; nonhuman; ORF1ab gene; pandemic; priority journal; S protein gene; Severe acute respiratory syndrome coronavirus 2; Spain; spatiotemporal analysis; Turkey (republic); United States; virus gene; virus infectivity; waste water management; water sampling; Ahmedabad; Gujarat; India; Coronavirus; SARS coronavirus","32768790","Sci. Total Environ.",Article,"Final",Open Access,Scopus,2-s2.0-85088913985
"Prasad A., Prasad M.","57197880709;7201465686;","SARS-CoV-2: the emergence of a viral pathogen causing havoc on human existence",2020,"Journal of Genetics","99","1", 37,"","",,2,"10.1007/s12041-020-01205-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084358504&doi=10.1007%2fs12041-020-01205-x&partnerID=40&md5=697bbdbb150dce75022c1962be23a678",[No abstract available],"coronavirus; epidemic; human health; pandemic; SARS-CoV-2; viral pathogen","Betacoronavirus; chemistry; coronavirus disease 2019; Coronavirus infection; evolution; genetics; human; immunology; pandemic; physiology; Severe acute respiratory syndrome coronavirus 2; virology; virus pneumonia; Betacoronavirus; Biological Evolution; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral","32482926","J. Genet.",Article,"Final",Open Access,Scopus,2-s2.0-85084358504
"Yang L., Liu S., Liu J., Zhang Z., Wan X., Huang B., Chen Y., Zhang Y.","56674909100;57218285860;55943505600;57218286213;57218283204;57218284666;7601450702;55754106200;","COVID-19: immunopathogenesis and Immunotherapeutics",2020,"Signal Transduction and Targeted Therapy","5","1", 128,"","",,,"10.1038/s41392-020-00243-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088559065&doi=10.1038%2fs41392-020-00243-2&partnerID=40&md5=9be91e35ee4d97ac394b0f1b6eab34b9","The recent novel coronavirus disease (COVID-19) outbreak, caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), is seeing a rapid increase in infected patients worldwide. The host immune response to SARS-CoV-2 appears to play a critical role in disease pathogenesis and clinical manifestations. SARS-CoV-2 not only activates antiviral immune responses, but can also cause uncontrolled inflammatory responses characterized by marked pro-inflammatory cytokine release in patients with severe COVID-19, leading to lymphopenia, lymphocyte dysfunction, and granulocyte and monocyte abnormalities. These SARS-CoV-2-induced immune abnormalities may lead to infections by microorganisms, septic shock, and severe multiple organ dysfunction. Therefore, mechanisms underlying immune abnormalities in patients with COVID-19 must be elucidated to guide clinical management of the disease. Moreover, rational management of the immune responses to SARS-CoV-2, which includes enhancing anti-viral immunity while inhibiting systemic inflammation, may be key to successful treatment. In this review, we discuss the immunopathology of COVID-19, its potential mechanisms, and clinical implications to aid the development of new therapeutic strategies against COVID-19. © 2020, The Author(s).",,"cytokine; Betacoronavirus; Coronavirus infection; epidemic; human; immunology; immunotherapy; innate immunity; pandemic; pathogenicity; septic shock; virus pneumonia; Betacoronavirus; Coronavirus Infections; Cytokines; Disease Outbreaks; Humans; Immunity, Innate; Immunotherapy; Pandemics; Pneumonia, Viral; Shock, Septic","32712629","Signal Transduct. Target. Ther.",Review,"Final",Open Access,Scopus,2-s2.0-85088559065
